layer_id,layer,duration,voltage_avg,voltage_stdev,voltage_min,voltage_max,current_avg,current_stdev,current_min,current_max,power_avg,power_stdev,power_min,power_max,energy
7,AVERAGE_POOL_2D,0.000119,1.8024244,0.0006472851964645088,1.7998435,1.803988,0.00612396,0.00040066003566607833,0.005026434,0.006669603,0.011037962,0.0007220274419523776,0.009061426,0.012021601,1.3135174280032517e-06
8,RESHAPE,9e-06,1.8018826,0.000785747601184994,1.8002883,1.8030567,0.005095094,0.0001323869510088116,0.004982427,0.005396809,0.009180674,0.00023511821927968413,0.008980781,0.009715812,8.262606896460056e-08
9,FULLY_CONNECTED,3e-05,1.8024615,0.0006296448991633952,1.8012362,1.8036604,0.005586244,0.00021761536481790245,0.005308211,0.00598826,0.010068999,0.00039243820356205106,0.009562003,0.010790026,3.0206996016204356e-07
10,LOGISTIC,2.3e-05,1.8021419,0.000492047518491745,1.8011193,1.802856,0.005403811,0.00023935154604259878,0.0050885514,0.0057968455,0.009738454,0.00043175678001716733,0.009168932,0.010445502,2.2398443426936864e-07
11,DEQUANTIZE,1e-05,1.802994,0.000472938729217276,1.8021747,1.803794,0.0053991308,0.0002908225287683308,0.004874431,0.0056876726,0.009734545,0.0005233934498392045,0.008792469,0.01025434,9.734544903039933e-08
1,QUANTIZE,0.000765,1.802462,0.0006264498806558549,1.8003607,1.8053267,0.0057090977,0.0002023809647653252,0.0051052417,0.0061341855,0.010290429,0.00036473170621320605,0.009202047,0.011049434,7.872178182005881e-06
2,CONV_2D,0.001003,1.8024598,0.0006272239261306822,1.8007998,1.8047183,0.005377371,0.0004458169569261372,0.004819135,0.0074342303,0.009692489,0.0008034855709411204,0.008687213,0.0133960415,9.721566637046634e-06
3,MAX_POOL_2D,8.4e-05,1.8022588,0.0006726745632477105,1.8005471,1.8037492,0.006206013,0.000556650513317436,0.005281674,0.0071186093,0.0111848675,0.0010035616578534245,0.009516535,0.012838222,9.395288676023483e-07
4,CONV_2D,0.002853,1.8020799,0.0006892317906022072,1.7998165,1.8043588,0.006698562,0.0006121197948232293,0.0050696265,0.008995291,0.012071249,0.0011019144440069795,0.009131926,0.016208014,3.4439273611642424e-05
5,MAX_POOL_2D,0.000191,1.8022596,0.0005550792557187378,1.8006835,1.8039346,0.0063410304,0.00044393734424375,0.0051561506,0.0069828574,0.011428147,0.0007996258791536093,0.009295116,0.012593105,2.1827760050073266e-06
6,CONV_2D,0.001285,1.8022135,0.0006400140700861812,1.7999362,1.8043573,0.0068271104,0.0007433312712237239,0.0050052027,0.008944779,0.012303829,0.0013388138031587005,0.009018429,0.01611245,1.5810420513153076e-05
7,AVERAGE_POOL_2D,0.000119,1.8019464,0.000595466117374599,1.800659,1.8033689,0.006120849,0.00037729236646555364,0.005015821,0.00662925,0.011029423,0.0006795933586545289,0.009038964,0.011950559,1.3125013625249266e-06
8,RESHAPE,9e-06,1.8033706,0.00040759824332781136,1.8026934,1.8040218,0.005125721,0.00025541792274452746,0.004828978,0.005576465,0.0092435,0.0004590954340528697,0.008708528,0.010052656,8.319150377064944e-08
9,FULLY_CONNECTED,2.9e-05,1.8019102,0.000758192443754524,1.8002948,1.8035105,0.005529932,0.0002985653409268707,0.0051133255,0.006081003,0.00996439,0.0005370486760511994,0.009205493,0.010957586,2.8896730206906795e-07
10,LOGISTIC,2.2e-05,1.8023499,0.0005361660150811076,1.8011082,1.8032467,0.0053501474,0.00031972795841284096,0.0048409225,0.0057947803,0.009642853,0.0005765376263298094,0.008727115,0.010447421,2.121427748352289e-07
